CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,PreviousName_3.CONDATE, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
F.J.L. CONSTRUCTION LTD,09403557,,,UNIT 47 OAKHILL INDUSTRIAL ESTATE,DEVONSHIRE ROAD,MANCHESTER,,ENGLAND,M28 3PT,Private Limited Company,Liquidation,United Kingdom,,23/01/2015,31,1,31/10/2022,31/01/2021,UNAUDITED ABRIDGED,20/02/2017,23/01/2016,0,0,0,0,43999 - Other specialised construction activities n.e.c.,46180 - Agents specialized in the sale of other particular products,46900 - Non-specialised wholesale trade,,0,0,http://business.data.gov.uk/id/company/09403557,,,,,,,,,,,,,,,,,,,,,13/09/2021,30/08/2020
F.J.L. SITE DEVELOPMENTS LIMITED,01118063,,,ALUM HOUSE,5 ALUM CHINE ROAD,WESTBOURNE  BOURNEMOUTH,DORSET,,BH4 8DT,Private Limited Company,Active,United Kingdom,,13/06/1973,30,6,31/03/2024,30/06/2022,TOTAL EXEMPTION FULL,28/01/2017,31/12/2015,16,8,0,8,42990 - Construction of other civil engineering projects n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/01118063,,,,,,,,,,,,,,,,,,,,,14/01/2024,31/12/2022
F.J.M. ASSOCIATES LIMITED,00223944,,,11 WATERSMEET CLOSE,GUILDFORD,SURREY,,,GU4 7NQ,Private Limited Company,Active,United Kingdom,,22/08/1927,30,4,31/01/2024,30/04/2022,DORMANT,18/12/2016,20/11/2015,0,0,0,0,99999 - Dormant Company,,,,0,0,http://business.data.gov.uk/id/company/00223944,,,,,,,,,,,,,,,,,,,,,04/12/2023,20/11/2022
F.J.O LTD,14470587,,,659 YORK ROAD,,LEEDS,,ENGLAND,LS9 6NW,Private Limited Company,Active,United Kingdom,,08/11/2022,30,11,08/08/2024,,NO ACCOUNTS FILED,06/12/2023,,0,0,0,0,86900 - Other human health activities,,,,0,0,http://business.data.gov.uk/id/company/14470587,,,,,,,,,,,,,,,,,,,,,21/11/2023,
F.J.PISTOL PPE LIMITED,04274974,,,EMBATOOL WORKS,104 HIGH STREET,LONDON COLNEY,HERTFORDSHIRE,,AL2 1QL,Private Limited Company,Active,United Kingdom,,22/08/2001,30,8,30/05/2024,30/08/2022,MICRO ENTITY,19/09/2016,22/08/2015,2,2,0,0,86900 - Other human health activities,,,,0,0,http://business.data.gov.uk/id/company/04274974,04/09/2020,EMBASSY MACHINE SERVICES LIMITED,,,,,,,,,,,,,,,,,,,26/08/2024,12/08/2023
F.J.R. LLOYD & SON LIMITED,04268448,,,LLAINDELYN 8 HAVERFORDWEST ROAD,LETTERSTON,HAVERFORDWEST,PEMBROKESHIRE,,SA62 5UA,Private Limited Company,Active,United Kingdom,,10/08/2001,31,8,31/05/2024,31/08/2022,MICRO ENTITY,07/09/2016,10/08/2015,0,0,0,0,41202 - Construction of domestic buildings,,,,0,0,http://business.data.gov.uk/id/company/04268448,,,,,,,,,,,,,,,,,,,,,24/08/2024,10/08/2023
F.J.R. MUSIC LIMITED,01892684,,,LYNX HOUSE,FERNDOWN,NORTHWOOD,MIDDX,ENGLAND,HA6 1PQ,Private Limited Company,Active,United Kingdom,,06/03/1985,30,9,30/06/2024,30/09/2022,TOTAL EXEMPTION FULL,07/06/2016,10/05/2015,0,0,0,0,59200 - Sound recording and music publishing activities,,,,0,0,http://business.data.gov.uk/id/company/01892684,,,,,,,,,,,,,,,,,,,,,08/10/2023,24/09/2022
F.J.RATCHFORD LIMITED,00613099,,,KENNEDY WAY,GREEN LANE,STOCKPORT,,,SK4 2JX,Private Limited Company,Active,United Kingdom,,17/10/1958,31,10,31/07/2024,31/10/2022,UNAUDITED ABRIDGED,26/06/2017,29/05/2016,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/00613099,,,,,,,,,,,,,,,,,,,,,08/03/2024,23/02/2023
F.J.ROE LIMITED,00580717,,,PARK FARM LODGE,BUCKWORTH,HUNTINGDON,CAMBRIDGESHIRE,,PE28 5AT,Private Limited Company,Active,United Kingdom,,26/03/1957,30,4,31/01/2025,30/04/2023,TOTAL EXEMPTION FULL,29/12/2016,01/12/2015,2,2,0,0,"01110 - Growing of cereals (except rice), leguminous crops and oil seeds",,,,0,0,http://business.data.gov.uk/id/company/00580717,,,,,,,,,,,,,,,,,,,,,15/12/2023,01/12/2022
F.J.RUSSELL(PLASTERING CONTRACTORS)LIMITED,00689704,,,11A RUSSELL STREET,STROUD,GLOS,,,GL5 3AB,Private Limited Company,Liquidation,United Kingdom,,13/04/1961,31,12,31/10/1985,31/12/1983,ACCOUNTS TYPE NOT AVAILABLE,,,2,2,0,0,None Supplied,,,,0,0,http://business.data.gov.uk/id/company/00689704,,,,,,,,,,,,,,,,,,,,,27/04/2017,
F.J.S. SERVICES LIMITED,05757504,,,LAVENDER MILL FALLOW CORNER DROVE,MANEA,MARCH,CAMBRIDGESHIRE,,PE15 0LT,Private Limited Company,Active,United Kingdom,,27/03/2006,31,8,31/05/2024,31/08/2022,TOTAL EXEMPTION FULL,24/04/2017,27/03/2016,1,1,0,0,33190 - Repair of other equipment,,,,0,0,http://business.data.gov.uk/id/company/05757504,,,,,,,,,,,,,,,,,,,,,10/04/2024,27/03/2023
F.J.S.C. CONSTRUCTION LIMITED,03725834,,,20 FIFTH AVENUE,KIDSGROVE,STOKE ON TRENT,STAFFORDSHIRE,,ST7 1DA,Private Limited Company,Active,United Kingdom,,03/03/1999,31,8,31/05/2024,31/08/2022,MICRO ENTITY,31/03/2017,03/03/2016,0,0,0,0,"43220 - Plumbing, heat and air-conditioning installation",,,,0,0,http://business.data.gov.uk/id/company/03725834,,,,,,,,,,,,,,,,,,,,,16/03/2024,02/03/2023
F.J.T. LOGISTICS LIMITED,04502019,,,"SUITE 17, ESSEX HOUSE",STATION ROAD,UPMINSTER,ESSEX,ENGLAND,RM14 2SJ,Private Limited Company,Active,United Kingdom,,02/08/2002,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,30/08/2016,02/08/2015,0,0,0,0,50200 - Sea and coastal freight water transport,51210 - Freight air transport,,,0,0,http://business.data.gov.uk/id/company/04502019,,,,,,,,,,,,,,,,,,,,,16/08/2024,02/08/2023
F.J.TIMMINS LIMITED,00474756,,,COPPICE HOUSE,HALESFIELD 7,TELFORD,SHROPSHIRE,ENGLAND,TF7 4NA,Private Limited Company,Active,United Kingdom,,08/11/1949,31,10,31/07/2024,31/10/2022,UNAUDITED ABRIDGED,20/10/2016,22/09/2015,3,0,0,3,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/00474756,,,,,,,,,,,,,,,,,,,,,22/04/2024,08/04/2023
F.J.U. ESTATES LIMITED,07199947,,,98 MOWBRAY ROAD,,EDGWARE,MIDDLESEX,,HA8 8JH,Private Limited Company,Active,United Kingdom,,23/03/2010,30,3,30/12/2023,31/03/2022,MICRO ENTITY,20/04/2017,23/03/2016,0,0,0,0,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/07199947,,,,,,,,,,,,,,,,,,,,,26/10/2023,12/10/2022
F.J.W.HUMPHREY & SON LIMITED,00959178,,,21 PARK ROAD,RUSHDEN,NORTHAMPTONSHIRE,,,NN10 0RW,Private Limited Company,Active,United Kingdom,,30/07/1969,30,4,31/01/2024,30/04/2022,MICRO ENTITY,05/03/2017,05/02/2016,6,0,0,6,45200 - Maintenance and repair of motor vehicles,49410 - Freight transport by road,,,0,0,http://business.data.gov.uk/id/company/00959178,,,,,,,,,,,,,,,,,,,,,19/02/2024,05/02/2023
F.J.WHITING LIMITED,00548471,,,201 HALLGATE,COTTINGHAM,E YORKS,,,HU16 4BB,Private Limited Company,Active,United Kingdom,,30/04/1955,31,3,31/12/2023,31/03/2022,MICRO ENTITY,28/03/2017,28/02/2016,2,1,0,1,42990 - Construction of other civil engineering projects n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/00548471,,,,,,,,,,,,,,,,,,,,,14/03/2024,28/02/2023
F.J.WHITMAN & SONS LIMITED,00772454,,,PARKSIDE FARM,HADLEY ROAD,ENFIELD,,,EN2 8LA,Private Limited Company,Active,United Kingdom,,30/08/1963,31,10,31/07/2024,31/10/2022,UNAUDITED ABRIDGED,16/04/2017,19/03/2016,1,1,0,0,"01110 - Growing of cereals (except rice), leguminous crops and oil seeds","01130 - Growing of vegetables and melons, roots and tubers",01240 - Growing of pome fruits and stone fruits,01290 - Growing of other perennial crops,0,0,http://business.data.gov.uk/id/company/00772454,,,,,,,,,,,,,,,,,,,,,29/03/2024,15/03/2023
F.J.WIBBERLEY(HAULAGE)LIMITED,00810070,,,89 HIGH STREET,WOLLASTON,NORTHANTS,,,NN9 7QE,Private Limited Company,Liquidation,United Kingdom,,23/06/1964,31,3,31/01/1986,,NO ACCOUNTS FILED,,,0,0,0,0,None Supplied,,,,0,0,http://business.data.gov.uk/id/company/00810070,,,,,,,,,,,,,,,,,,,,,07/07/2017,
F.J.WOODBRIDGE & PARTNERS,LP003838,,,HUNSTEAD HOUSE,NICKLE,CHARTHAM,CANTERBURY KENT,,,Limited Partnership,Active,United Kingdom,,08/02/1990,,,,,NO ACCOUNTS FILED,,,0,0,0,0,None Supplied,,,,1,2,http://business.data.gov.uk/id/company/LP003838,,,,,,,,,,,,,,,,,,,,,22/02/2017,
F.JAMA CONSULTING LIMITED,13811293,,,128 CITY ROAD,,LONDON,,UNITED KINGDOM,EC1V 2NX,Private Limited Company,Active,United Kingdom,,21/12/2021,31,12,30/09/2024,31/12/2022,DORMANT,18/01/2023,,0,0,0,0,70229 - Management consultancy activities other than financial management,,,,0,0,http://business.data.gov.uk/id/company/13811293,,,,,,,,,,,,,,,,,,,,,16/12/2023,02/12/2022
F.K BUILD LIMITED,06508897,,,GROUND FLOOR CHISWICK GATE 598-608,CHISWICK HIGH ROAD,LONDON,,ENGLAND,W4 5RT,Private Limited Company,Active,United Kingdom,,19/02/2008,31,3,31/12/2024,31/03/2023,MICRO ENTITY,14/05/2017,16/04/2016,0,0,0,0,41202 - Construction of domestic buildings,,,,0,0,http://business.data.gov.uk/id/company/06508897,,,,,,,,,,,,,,,,,,,,,19/04/2024,05/04/2023
F.K CONSULTING LTD,14062756,,,6 THE MEADOWS,PRESTWICH,MANCHESTER,,ENGLAND,M25 1DU,Private Limited Company,Active,United Kingdom,,22/04/2022,30,4,22/01/2024,,NO ACCOUNTS FILED,20/05/2023,,0,0,0,0,46190 - Agents involved in the sale of a variety of goods,,,,0,0,http://business.data.gov.uk/id/company/14062756,,,,,,,,,,,,,,,,,,,,,05/05/2024,21/04/2023
F.K ENERGY CONSULTANCY LTD,11674951,,,BAY HALL,MILN ROAD,HUDDERSFIELD,,ENGLAND,HD1 5EJ,Private Limited Company,Active,United Kingdom,,13/11/2018,30,11,31/08/2024,30/11/2022,MICRO ENTITY,11/12/2019,,0,0,0,0,96090 - Other service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/11674951,,,,,,,,,,,,,,,,,,,,,26/11/2023,12/11/2022
F.K SECRETARIAL LIMITED,10251270,,,MANSION HOUSE,MANCHESTER ROAD,ALTRINCHAM,CHESHIRE,ENGLAND,WA14 4RW,Private Limited Company,Active,United Kingdom,,25/06/2016,30,6,31/03/2024,30/06/2022,MICRO ENTITY,23/07/2017,,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/10251270,,,,,,,,,,,,,,,,,,,,,09/07/2024,25/06/2023
F.K. ACCOMMODATION LIMITED,14739943,,,52 FALCON STREET,,LONDON,,ENGLAND,E13 8DE,Private Limited Company,Active,United Kingdom,,18/03/2023,31,3,18/12/2024,,NO ACCOUNTS FILED,15/04/2024,,0,0,0,0,55900 - Other accommodation,,,,0,0,http://business.data.gov.uk/id/company/14739943,,,,,,,,,,,,,,,,,,,,,31/03/2024,
F.K. ADCOCK & CO. LIMITED,00352463,,,BIRKBY GRANGE,BIRKBY HALL ROAD,HUDDERSFIELD,WEST YORKSHIRE,,HD2 2XB,Private Limited Company,Active,United Kingdom,,29/04/1939,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,07/09/2016,10/08/2015,0,0,0,0,99999 - Dormant Company,,,,0,0,http://business.data.gov.uk/id/company/00352463,,,,,,,,,,,,,,,,,,,,,24/08/2024,10/08/2023
F.K. ALKHANSHALI PROPERTY RENTALS LTD,11432679,,,C/O 117 LODGE LANE,,LIVERPOOL,,ENGLAND,L8 0QF,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,25/06/2018,30,6,31/03/2025,30/06/2023,DORMANT,23/07/2019,,0,0,0,0,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/11432679,,,,,,,,,,,,,,,,,,,,,08/07/2023,24/06/2022
F.K. COMMERCIALS LIMITED,01157210,,,C/O SHEPPARD ROCKEY & WILLIAMS,SANNERVILLE CHASE,EXMINSTER,DEVON,,EX6 8AT,Private Limited Company,Active,United Kingdom,,16/01/1974,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,08/06/2017,11/05/2016,1,0,0,1,45200 - Maintenance and repair of motor vehicles,,,,0,0,http://business.data.gov.uk/id/company/01157210,,,,,,,,,,,,,,,,,,,,,25/05/2024,11/05/2023
F.K. ELLIS & SONS LIMITED,01179445,,,MOUNT COTTAGE MAIN ROAD,KNOCKHOLT,SEVENOAKS,KENT,ENGLAND,TN14 7NU,Private Limited Company,Active,United Kingdom,,01/08/1974,31,3,31/12/2024,31/03/2023,TOTAL EXEMPTION FULL,26/01/2017,29/12/2015,4,0,0,4,47789 - Other retail sale of new goods in specialised stores (not commercial art galleries and opticians),,,,0,0,http://business.data.gov.uk/id/company/01179445,,,,,,,,,,,,,,,,,,,,,30/12/2023,16/12/2022
F.K. EQUESTRIAN SERVICES,LP002929,,,,,,,,,Limited Partnership,Active,United Kingdom,,11/03/1983,,,,,NO ACCOUNTS FILED,,,0,0,0,0,None Supplied,,,,0,0,http://business.data.gov.uk/id/company/LP002929,,,,,,,,,,,,,,,,,,,,,25/03/2017,
F.K. FILMS PRIVATE LIMITED,FC021371,,,"C-7 RNA COMPLEX, SAMARTHNAGAR,",CROSS ROAD NO.3 LOKHANDWALA,"FOUR BUNGALOW, ANDHERI (WEST)",MUMBAI 400 058,INDIA,,Other company type,Active,INDIA,,21/09/1998,31,10,,31/03/2022,FULL,,,0,0,0,0,None Supplied,,,,0,0,http://business.data.gov.uk/id/company/FC021371,,,,,,,,,,,,,,,,,,,,,20/10/2016,
F.K. HOMES LIMITED,NI649118,,,7 TULLYCORKER ROAD,,CLOGHER,,UNITED KINGDOM,BT76 0DW,Private Limited Company,Active,United Kingdom,,07/11/2017,31,12,30/09/2024,31/12/2022,UNAUDITED ABRIDGED,05/12/2018,,0,0,0,0,41202 - Construction of domestic buildings,,,,0,0,http://business.data.gov.uk/id/company/NI649118,,,,,,,,,,,,,,,,,,,,,20/11/2023,06/11/2022
F.K. KEMSLEY & SONS LIMITED,00581332,,,HOOKS HOLE CHESTNUT STREET,BORDEN,SITTINGBOURNE,KENT,,ME9 8DA,Private Limited Company,Active,United Kingdom,,01/04/1957,31,3,31/12/2024,31/03/2023,TOTAL EXEMPTION FULL,28/01/2017,31/12/2015,4,0,0,4,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/00581332,,,,,,,,,,,,,,,,,,,,,18/07/2024,04/07/2023
F.K. MANAGEMENT LTD,07840169,,,134 BRADFORD ROAD,,DEWSBURY,,,WF13 2EW,Private Limited Company,Active,United Kingdom,,09/11/2011,30,11,30/11/2023,30/11/2021,MICRO ENTITY,07/12/2016,09/11/2015,4,4,0,0,96090 - Other service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/07840169,,,,,,,,,,,,,,,,,,,,,20/11/2023,06/11/2022
F.K. PROPERTIES LIMITED,02361761,,,BRIDGE MILLS FIRST FLOOR EAST,STRAMONGATE,KENDAL,CUMBRIA,ENGLAND,LA9 4UB,Private Limited Company,Active,United Kingdom,,15/03/1989,31,12,30/09/2024,31/12/2022,MICRO ENTITY,28/04/2017,31/03/2016,4,0,0,4,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/02361761,,,,,,,,,,,,,,,,,,,,,28/03/2024,14/03/2023
F.K. PROPERTY SOLUTIONS LTD,12191294,,,PARK HOUSE,37 CLARENCE STREET,LEICESTER,LEICESTERSHIRE,ENGLAND,LE1 3RW,Private Limited Company,Active,United Kingdom,,05/09/2019,30,9,30/06/2024,30/09/2022,TOTAL EXEMPTION FULL,03/10/2020,,2,2,0,0,68100 - Buying and selling of own real estate,68209 - Other letting and operating of own or leased real estate,,,0,0,http://business.data.gov.uk/id/company/12191294,,,,,,,,,,,,,,,,,,,,,18/09/2024,04/09/2023
F.K.C. INTERNATIONAL LTD,14490309,,,TINSWELL HOUSE,CHELMARSH,BRIDGNORTH,,ENGLAND,WV16 6AX,Private Limited Company,Active,United Kingdom,,17/11/2022,30,11,17/08/2024,,NO ACCOUNTS FILED,15/12/2023,,0,0,0,0,78300 - Human resources provision and management of human resources functions,,,,0,0,http://business.data.gov.uk/id/company/14490309,,,,,,,,,,,,,,,,,,,,,30/11/2023,
F.K.COE & SON LIMITED,00517689,,,MANOR FARM GAYTON ROAD,GRIMSTON,KING'S LYNN,NORFOLK,ENGLAND,PE32 1BG,Private Limited Company,Active,United Kingdom,,25/03/1953,31,3,31/12/2023,31/03/2022,TOTAL EXEMPTION FULL,13/12/2016,15/11/2015,11,6,0,5,01500 - Mixed farming,,,,0,0,http://business.data.gov.uk/id/company/00517689,,,,,,,,,,,,,,,,,,,,,29/11/2023,15/11/2022
F.K.K CONSULTANCY LTD,12331936,,,39 39 COLLIER COURT,LITTLE SUTTON,ELLESMERE PORT,CHESHIRE,UNITED KINGDOM,CH66 4BA,Private Limited Company,Active,United Kingdom,,25/11/2019,30,11,31/08/2024,30/11/2022,DORMANT,23/12/2020,,0,0,0,0,43999 - Other specialised construction activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/12331936,,,,,,,,,,,,,,,,,,,,,08/12/2023,24/11/2022
F.K.L CREATING DIY WORLD LTD,14916898,,,CHASE BUSINESS CENTRE,39-41 CHASE SIDE,LONDON,,UNITED KINGDOM,N14 5BP,Private Limited Company,Active,United Kingdom,,06/06/2023,30,6,06/03/2025,,NO ACCOUNTS FILED,04/07/2024,,0,0,0,0,47190 - Other retail sale in non-specialised stores,47910 - Retail sale via mail order houses or via Internet,,,0,0,http://business.data.gov.uk/id/company/14916898,,,,,,,,,,,,,,,,,,,,,19/06/2024,
F.K.M. PROPERTY GROUP LTD,14793637,,,24 HILLCROFT CRESCENT,,WEMBLEY,,ENGLAND,HA9 8EE,Private Limited Company,Active,United Kingdom,,11/04/2023,30,4,11/01/2025,,NO ACCOUNTS FILED,09/05/2024,,0,0,0,0,68310 - Real estate agencies,,,,0,0,http://business.data.gov.uk/id/company/14793637,,,,,,,,,,,,,,,,,,,,,24/04/2024,
F.K.R. LIMITED,04109446,,,PO BOX 95,.,YORK,,ENGLAND,YO43 4YZ,Private Limited Company,Active,United Kingdom,,16/11/2000,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,28/01/2017,31/12/2015,1,0,0,1,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/04109446,,,,,,,,,,,,,,,,,,,,,14/01/2024,31/12/2022
F.K.S (UK) LIMITED,06505321,,,ARTEMIS HOUSE,6-8 GREEK STREET,STOCKPORT,,ENGLAND,SK3 8AB,Private Limited Company,Active,United Kingdom,,15/02/2008,30,4,31/01/2024,27/02/2022,TOTAL EXEMPTION FULL,15/03/2017,15/02/2016,1,0,0,1,61900 - Other telecommunications activities,,,,0,0,http://business.data.gov.uk/id/company/06505321,,,,,,,,,,,,,,,,,,,,,29/02/2024,15/02/2023
F.K.SANTOS LTD,14946913,,,32 HEATON AVENUE,,BOLTON,GREATER MANCHESTER,ENGLAND,BL1 5PG,Private Limited Company,Active,United Kingdom,,20/06/2023,30,6,20/03/2025,,NO ACCOUNTS FILED,18/07/2024,,0,0,0,0,56302 - Public houses and bars,,,,0,0,http://business.data.gov.uk/id/company/14946913,,,,,,,,,,,,,,,,,,,,,03/07/2024,
F.KAMALI LTD,15166452,,,2 FREDERICK STREET,KINGS CROSS,LONDON,,UNITED KINGDOM,WC1X 0ND,Private Limited Company,Active,United Kingdom,,26/09/2023,30,9,26/06/2025,,NO ACCOUNTS FILED,24/10/2024,,0,0,0,0,47910 - Retail sale via mail order houses or via Internet,,,,0,0,http://business.data.gov.uk/id/company/15166452,,,,,,,,,,,,,,,,,,,,,09/10/2024,
F.KELLER LIMITED,10766351,,,9A WICK ROAD BUSINESS PARK,WICK ROAD,BURNHAM-ON-CROUCH,ESSEX,UNITED KINGDOM,CM0 8LT,Private Limited Company,Active,United Kingdom,,11/05/2017,31,5,29/02/2024,31/05/2022,TOTAL EXEMPTION FULL,08/06/2018,,0,0,0,0,49390 - Other passenger land transport,,,,0,0,http://business.data.gov.uk/id/company/10766351,,,,,,,,,,,,,,,,,,,,,24/05/2024,10/05/2023
F.KEMPSTER & SONS LIMITED,00773628,,,91 HAIG ROAD,BURY,LANCASHIRE,,,BL8 2LG,Private Limited Company,Active,United Kingdom,,10/09/1963,31,10,31/07/2024,31/10/2022,TOTAL EXEMPTION FULL,13/03/2017,13/02/2016,1,1,0,0,99999 - Dormant Company,,,,0,0,http://business.data.gov.uk/id/company/00773628,,,,,,,,,,,,,,,,,,,,,27/02/2024,13/02/2023
F.KHAN LTD,12004023,,,ODEON HOUSE,146 COLLEGE ROAD,HARROW,,ENGLAND,HA1 1BH,Private Limited Company,Active,United Kingdom,,20/05/2019,31,5,29/02/2024,31/05/2022,DORMANT,17/06/2020,,0,0,0,0,96090 - Other service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/12004023,,,,,,,,,,,,,,,,,,,,,02/06/2024,19/05/2023
F.KITE LTD,14449873,,,"UNIT 1804 SOUTH BANK TOWER, 55 UPPER GROUND,",,LONDON,,ENGLAND,SE1 9EY,Private Limited Company,Active,United Kingdom,,28/10/2022,31,10,28/07/2024,,NO ACCOUNTS FILED,25/11/2023,,0,0,0,0,46190 - Agents involved in the sale of a variety of goods,46420 - Wholesale of clothing and footwear,47710 - Retail sale of clothing in specialised stores,47721 - Retail sale of footwear in specialised stores,0,0,http://business.data.gov.uk/id/company/14449873,,,,,,,,,,,,,,,,,,,,,10/11/2023,
F.L LOGISTICS LTD,09987983,,,1 MOORSIDE STREET,LOW MOOR,BRADFORD,,UNITED KINGDOM,BD12 0EW,Private Limited Company,Active,United Kingdom,,04/02/2016,29,2,30/11/2023,28/02/2022,TOTAL EXEMPTION FULL,01/04/2017,04/03/2016,0,0,0,0,49410 - Freight transport by road,,,,0,0,http://business.data.gov.uk/id/company/09987983,,,,,,,,,,,,,,,,,,,,,28/02/2024,14/02/2023
F.L PROPERTY MAINTENANCE LTD,11923591,,,11 SWIFT LANE,,BAGSHOT,SURREY,ENGLAND,GU19 5NN,Private Limited Company,Active,United Kingdom,,03/04/2019,30,4,31/01/2024,30/04/2022,MICRO ENTITY,01/05/2020,,0,0,0,0,43390 - Other building completion and finishing,,,,0,0,http://business.data.gov.uk/id/company/11923591,,,,,,,,,,,,,,,,,,,,,16/04/2024,02/04/2023
F.L. & B SANDERSON LIMITED,00931465,,,6 WORDSWORTH WAY,,BINGLEY,,,BD16 4SB,Private Limited Company,Active,United Kingdom,,02/05/1968,30,9,30/06/2024,30/09/2022,TOTAL EXEMPTION FULL,09/01/2017,12/12/2015,0,0,0,0,68209 - Other letting and operating of own or leased real estate,,,,0,0,http://business.data.gov.uk/id/company/00931465,,,,,,,,,,,,,,,,,,,,,26/12/2023,12/12/2022
F.L. ATTWELL HAULAGE LIMITED,04544982,,,WINGFIELD COTTAGE,MONTFORD BRIDGE,SHREWSBURY,SHROPSHIRE,,SY4 1EB,Private Limited Company,Active,United Kingdom,,25/09/2002,31,10,31/07/2024,31/10/2022,MICRO ENTITY,23/10/2016,25/09/2015,1,1,0,0,"52219 - Other service activities incidental to land transportation, n.e.c.",,,,0,0,http://business.data.gov.uk/id/company/04544982,,,,,,,,,,,,,,,,,,,,,09/10/2024,25/09/2023
F.L. DICKINS LIMITED,00473667,,,"89/91, HIGH STREET,","RICKMANSWORTH,",HERTS,,,WD3 1EF,Private Limited Company,Active,United Kingdom,,07/10/1949,30,9,30/06/2024,30/09/2022,MICRO ENTITY,01/06/2017,04/05/2016,4,3,0,1,"46342 - Wholesale of wine, beer, spirits and other alcoholic beverages",,,,0,0,http://business.data.gov.uk/id/company/00473667,,,,,,,,,,,,,,,,,,,,,15/05/2024,01/05/2023
F.L. JONES & SON LIMITED,01568344,,,ROWTON GROVE,HALFWAY HOUSE,SHREWSBURY,SHROPSHIRE,,SY5 9EJ,Private Limited Company,Active,United Kingdom,,16/06/1981,31,12,30/09/2024,31/12/2022,TOTAL EXEMPTION FULL,28/01/2017,31/12/2015,0,0,0,0,41201 - Construction of commercial buildings,,,,0,0,http://business.data.gov.uk/id/company/01568344,,,,,,,,,,,,,,,,,,,,,14/01/2024,31/12/2022
F.L. MILDRED AND SONS (FUNERAL DIRECTORS) LIMITED,00258016,,,4 KING EDWARDS COURT,,SUTTON COLDFIELD,WEST MIDLANDS,,B73 6AP,Private Limited Company,Active,United Kingdom,,24/07/1931,31,12,30/09/2024,30/12/2022,DORMANT,16/04/2017,19/03/2016,5,0,0,5,99999 - Dormant Company,,,,0,0,http://business.data.gov.uk/id/company/00258016,,,,,,,,,,,,,,,,,,,,,02/04/2024,19/03/2023
F.L. SITE MANAGEMENT LIMITED,06142124,,,THE GABLES,21 OLD MARKET STREET,THETFORD,NORFOLK,,IP24 2EN,Private Limited Company,Active,United Kingdom,,06/03/2007,31,3,31/12/2024,31/03/2023,MICRO ENTITY,03/04/2017,06/03/2016,0,0,0,0,82990 - Other business support service activities n.e.c.,,,,0,0,http://business.data.gov.uk/id/company/06142124,,,,,,,,,,,,,,,,,,,,,20/03/2024,06/03/2023
